,approach,count_id,type,volume
63619,NB,23740,bus,0
63620,SB,23740,dual,0
63621,SB,23740,bike,0
63622,SB,23740,bus,0
63623,EB,23740,dual,0
63624,EB,23740,bike,0
63625,EB,23740,bus,0
63626,WB,23740,dual,0
63627,WB,23740,bike,0
63628,WB,23740,bus,0
63629,NB,23747,dual,55
63630,NB,23747,bike,0
63631,NB,23747,bus,0
63632,SB,23747,dual,40
63633,SB,23747,bike,5
63634,SB,23747,bus,0
63635,EB,23747,dual,1
63636,EB,23747,bike,0
63637,EB,23747,bus,0
63638,WB,23747,dual,0
63639,WB,23747,bike,0
63640,WB,23747,bus,0
63641,NB,23752,dual,1
63642,NB,23752,bike,2
63643,NB,23752,bus,0
63644,SB,23752,dual,2
63645,SB,23752,bike,3
63646,SB,23752,bus,0
63647,EB,23752,dual,5
63648,EB,23752,bike,6
63649,EB,23752,bus,0
63650,WB,23752,dual,4
63651,WB,23752,bike,4
63652,WB,23752,bus,0
63653,NB,23758,dual,3
63654,NB,23758,bike,3
63655,NB,23758,bus,0
63656,SB,23758,dual,6
63657,SB,23758,bike,7
63658,SB,23758,bus,0
63659,EB,23758,dual,1
63660,EB,23758,bike,6
63661,EB,23758,bus,0
63662,WB,23758,dual,0
63663,WB,23758,bike,0
63664,WB,23758,bus,0
63665,NB,23779,dual,0
63666,NB,23779,bike,0
63667,NB,23779,bus,0
63668,SB,23779,dual,10
63669,SB,23779,bike,7
63670,SB,23779,bus,0
63671,EB,23779,dual,162
63672,EB,23779,bike,35
63673,EB,23779,bus,72
63674,WB,23779,dual,106
63675,WB,23779,bike,20
63676,WB,23779,bus,61
63677,NB,23819,dual,4
63678,NB,23819,bike,9
63679,NB,23819,bus,0
63680,SB,23819,dual,3
63681,SB,23819,bike,4
63682,SB,23819,bus,0
63683,EB,23819,dual,2
63684,EB,23819,bike,5
63685,EB,23819,bus,0
63686,WB,23819,dual,6
63687,WB,23819,bike,5
63688,WB,23819,bus,0
63689,NB,23828,dual,2
63690,NB,23828,bike,0
63691,NB,23828,bus,0
63692,SB,23828,dual,0
63693,SB,23828,bike,0
63694,SB,23828,bus,0
63695,EB,23828,dual,37
63696,EB,23828,bike,2
63697,EB,23828,bus,0
63698,WB,23828,dual,58
63699,WB,23828,bike,2
63700,WB,23828,bus,1
63701,NB,23831,dual,3
63702,NB,23831,bike,0
63703,NB,23831,bus,0
63704,SB,23831,dual,11
63705,SB,23831,bike,0
63706,SB,23831,bus,0
63707,EB,23831,dual,119
63708,EB,23831,bike,24
63709,EB,23831,bus,26
63710,WB,23831,dual,91
63711,WB,23831,bike,6
63712,WB,23831,bus,22
63713,NB,23842,dual,6
63714,NB,23842,bike,1
63715,NB,23842,bus,0
63716,SB,23842,dual,1
63717,SB,23842,bike,0
63718,SB,23842,bus,0
63719,EB,23842,dual,241
63720,EB,23842,bike,14
63721,EB,23842,bus,30
63722,WB,23842,dual,178
63723,WB,23842,bike,12
63724,WB,23842,bus,30
63725,NB,23843,dual,10
63726,NB,23843,bike,2
63727,NB,23843,bus,0
63728,SB,23843,dual,1
63729,SB,23843,bike,0
63730,SB,23843,bus,0
63731,EB,23843,dual,341
63732,EB,23843,bike,10
63733,EB,23843,bus,32
63734,WB,23843,dual,267
63735,WB,23843,bike,2
63736,WB,23843,bus,30
63737,NB,23845,dual,0
63738,NB,23845,bike,0
63739,NB,23845,bus,0
63740,SB,23845,dual,0
63741,SB,23845,bike,0
63742,SB,23845,bus,0
63743,EB,23845,dual,0
63744,EB,23845,bike,0
63745,EB,23845,bus,0
63746,WB,23845,dual,0
63747,WB,23845,bike,0
63748,WB,23845,bus,0
63749,NB,23850,dual,37
63750,NB,23850,bike,24
63751,NB,23850,bus,0
63752,SB,23850,dual,75
63753,SB,23850,bike,39
63754,SB,23850,bus,3
63755,EB,23850,dual,5
63756,EB,23850,bike,4
63757,EB,23850,bus,0
63758,WB,23850,dual,2
63759,WB,23850,bike,9
63760,WB,23850,bus,0
63761,NB,23851,dual,260
63762,NB,23851,bike,27
63763,NB,23851,bus,140
63764,SB,23851,dual,312
63765,SB,23851,bike,19
63766,SB,23851,bus,58
63767,EB,23851,dual,0
63768,EB,23851,bike,0
63769,EB,23851,bus,0
63770,WB,23851,dual,0
63771,WB,23851,bike,0
63772,WB,23851,bus,0
63773,NB,23864,dual,0
63774,NB,23864,bike,0
63775,NB,23864,bus,0
63776,SB,23864,dual,0
63777,SB,23864,bike,0
63778,SB,23864,bus,0
63779,EB,23864,dual,0
63780,EB,23864,bike,0
63781,EB,23864,bus,0
63782,WB,23864,dual,0
63783,WB,23864,bike,0
63784,WB,23864,bus,0
63785,NB,23872,dual,8
63786,NB,23872,bike,3
63787,NB,23872,bus,0
63788,SB,23872,dual,8
63789,SB,23872,bike,0
63790,SB,23872,bus,0
63791,EB,23872,dual,6
63792,EB,23872,bike,3
63793,EB,23872,bus,0
63794,WB,23872,dual,7
63795,WB,23872,bike,7
63796,WB,23872,bus,0
63797,NB,23875,dual,9
63798,NB,23875,bike,2
63799,NB,23875,bus,2
63800,SB,23875,dual,8
63801,SB,23875,bike,3
63802,SB,23875,bus,0
63803,EB,23875,dual,4
63804,EB,23875,bike,7
63805,EB,23875,bus,0
63806,WB,23875,dual,7
63807,WB,23875,bike,9
63808,WB,23875,bus,0
63809,NB,23876,dual,3
63810,NB,23876,bike,1
63811,NB,23876,bus,0
63812,SB,23876,dual,2
63813,SB,23876,bike,3
63814,SB,23876,bus,0
63815,EB,23876,dual,4
63816,EB,23876,bike,0
63817,EB,23876,bus,0
63818,WB,23876,dual,6
63819,WB,23876,bike,0
63820,WB,23876,bus,0
63821,NB,23877,dual,2
63822,NB,23877,bike,2
63823,NB,23877,bus,0
63824,SB,23877,dual,5
63825,SB,23877,bike,1
63826,SB,23877,bus,0
63827,EB,23877,dual,14
63828,EB,23877,bike,2
63829,EB,23877,bus,0
63830,WB,23877,dual,5
63831,WB,23877,bike,3
63832,WB,23877,bus,0
63833,NB,23880,dual,325
63834,NB,23880,bike,17
63835,NB,23880,bus,255
63836,SB,23880,dual,173
63837,SB,23880,bike,16
63838,SB,23880,bus,22
63839,EB,23880,dual,0
63840,EB,23880,bike,0
63841,EB,23880,bus,0
63842,WB,23880,dual,0
63843,WB,23880,bike,0
63844,WB,23880,bus,0
63845,NB,23889,dual,124
63846,NB,23889,bike,6
63847,NB,23889,bus,33
63848,SB,23889,dual,107
63849,SB,23889,bike,3
63850,SB,23889,bus,66
63851,EB,23889,dual,0
63852,EB,23889,bike,0
63853,EB,23889,bus,0
63854,WB,23889,dual,11
63855,WB,23889,bike,4
63856,WB,23889,bus,0
63857,NB,23892,dual,16
63858,NB,23892,bike,1
63859,NB,23892,bus,0
63860,SB,23892,dual,37
63861,SB,23892,bike,3
63862,SB,23892,bus,0
63863,EB,23892,dual,2
63864,EB,23892,bike,0
63865,EB,23892,bus,0
63866,WB,23892,dual,1
63867,WB,23892,bike,0
63868,WB,23892,bus,0
63869,NB,23895,dual,0
63870,NB,23895,bike,0
63871,NB,23895,bus,0
63872,SB,23895,dual,0
63873,SB,23895,bike,0
63874,SB,23895,bus,0
63875,EB,23895,dual,3
63876,EB,23895,bike,0
63877,EB,23895,bus,0
63878,WB,23895,dual,7
63879,WB,23895,bike,0
63880,WB,23895,bus,0
63881,NB,23897,dual,4
63882,NB,23897,bike,1
63883,NB,23897,bus,0
63884,SB,23897,dual,3
63885,SB,23897,bike,30
63886,SB,23897,bus,1
63887,EB,23897,dual,155
63888,EB,23897,bike,21
63889,EB,23897,bus,79
63890,WB,23897,dual,118
63891,WB,23897,bike,1
63892,WB,23897,bus,62
63893,NB,23898,dual,0
63894,NB,23898,bike,0
63895,NB,23898,bus,0
63896,SB,23898,dual,4
63897,SB,23898,bike,1
63898,SB,23898,bus,0
63899,EB,23898,dual,111
63900,EB,23898,bike,12
63901,EB,23898,bus,6
63902,WB,23898,dual,33
63903,WB,23898,bike,14
63904,WB,23898,bus,4
63905,NB,23911,dual,180
63906,NB,23911,bike,8
63907,NB,23911,bus,48
63908,SB,23911,dual,234
63909,SB,23911,bike,13
63910,SB,23911,bus,45
63911,EB,23911,dual,4
63912,EB,23911,bike,1
63913,EB,23911,bus,0
63914,WB,23911,dual,3
63915,WB,23911,bike,0
63916,WB,23911,bus,0
63917,NB,23912,dual,213
63918,NB,23912,bike,33
63919,NB,23912,bus,37
63920,SB,23912,dual,198
63921,SB,23912,bike,26
63922,SB,23912,bus,35
63923,EB,23912,dual,3
63924,EB,23912,bike,2
63925,EB,23912,bus,0
63926,WB,23912,dual,6
63927,WB,23912,bike,9
63928,WB,23912,bus,0
63929,NB,23913,dual,47
63930,NB,23913,bike,23
63931,NB,23913,bus,1
63932,SB,23913,dual,31
63933,SB,23913,bike,2
63934,SB,23913,bus,0
63935,EB,23913,dual,19
63936,EB,23913,bike,6
63937,EB,23913,bus,0
63938,WB,23913,dual,31
63939,WB,23913,bike,21
63940,WB,23913,bus,0
63941,NB,23920,dual,0
63942,NB,23920,bike,0
63943,NB,23920,bus,0
63944,SB,23920,dual,5
63945,SB,23920,bike,0
63946,SB,23920,bus,0
63947,EB,23920,dual,88
63948,EB,23920,bike,0
63949,EB,23920,bus,119
63950,WB,23920,dual,112
63951,WB,23920,bike,19
63952,WB,23920,bus,168
63953,NB,23921,dual,23
63954,NB,23921,bike,15
63955,NB,23921,bus,0
63956,SB,23921,dual,65
63957,SB,23921,bike,39
63958,SB,23921,bus,1
63959,EB,23921,dual,1
63960,EB,23921,bike,0
63961,EB,23921,bus,0
63962,WB,23921,dual,0
63963,WB,23921,bike,0
63964,WB,23921,bus,0
63965,NB,23928,dual,26
63966,NB,23928,bike,0
63967,NB,23928,bus,0
63968,SB,23928,dual,3
63969,SB,23928,bike,0
63970,SB,23928,bus,0
63971,EB,23928,dual,28
63972,EB,23928,bike,1
63973,EB,23928,bus,0
63974,WB,23928,dual,16
63975,WB,23928,bike,1
63976,WB,23928,bus,0
63977,NB,23941,dual,133
63978,NB,23941,bike,5
63979,NB,23941,bus,5
63980,SB,23941,dual,108
63981,SB,23941,bike,1
63982,SB,23941,bus,0
63983,EB,23941,dual,0
63984,EB,23941,bike,0
63985,EB,23941,bus,0
63986,WB,23941,dual,0
63987,WB,23941,bike,0
63988,WB,23941,bus,0
63989,NB,23952,dual,34
63990,NB,23952,bike,21
63991,NB,23952,bus,0
63992,SB,23952,dual,31
63993,SB,23952,bike,19
63994,SB,23952,bus,3
63995,EB,23952,dual,4
63996,EB,23952,bike,1
63997,EB,23952,bus,0
63998,WB,23952,dual,4
63999,WB,23952,bike,3
64000,WB,23952,bus,1
64001,NB,23960,dual,0
64002,NB,23960,bike,0
64003,NB,23960,bus,0
64004,SB,23960,dual,0
64005,SB,23960,bike,0
64006,SB,23960,bus,0
64007,EB,23960,dual,140
64008,EB,23960,bike,24
64009,EB,23960,bus,29
64010,WB,23960,dual,116
64011,WB,23960,bike,24
64012,WB,23960,bus,30
64013,NB,23961,dual,145
64014,NB,23961,bike,61
64015,NB,23961,bus,9
64016,SB,23961,dual,139
64017,SB,23961,bike,24
64018,SB,23961,bus,4
64019,EB,23961,dual,5
64020,EB,23961,bike,2
64021,EB,23961,bus,0
64022,WB,23961,dual,3
64023,WB,23961,bike,1
64024,WB,23961,bus,0
64025,NB,23966,dual,3
64026,NB,23966,bike,4
64027,NB,23966,bus,0
64028,SB,23966,dual,2
64029,SB,23966,bike,5
64030,SB,23966,bus,0
64031,EB,23966,dual,1
64032,EB,23966,bike,3
64033,EB,23966,bus,0
64034,WB,23966,dual,1
64035,WB,23966,bike,3
64036,WB,23966,bus,0
64037,NB,23974,dual,0
64038,NB,23974,bike,0
64039,NB,23974,bus,0
64040,SB,23974,dual,122
64041,SB,23974,bike,0
64042,SB,23974,bus,0
64043,EB,23974,dual,175
64044,EB,23974,bike,44
64045,EB,23974,bus,69
64046,WB,23974,dual,162
64047,WB,23974,bike,49
64048,WB,23974,bus,75
64049,NB,23976,dual,0
64050,NB,23976,bike,0
64051,NB,23976,bus,0
64052,SB,23976,dual,4
64053,SB,23976,bike,4
64054,SB,23976,bus,0
64055,EB,23976,dual,4
64056,EB,23976,bike,17
64057,EB,23976,bus,0
64058,WB,23976,dual,6
64059,WB,23976,bike,28
64060,WB,23976,bus,0
64061,NB,24008,dual,107
64062,NB,24008,bike,10
64063,NB,24008,bus,2
64064,SB,24008,dual,65
64065,SB,24008,bike,7
64066,SB,24008,bus,1
64067,EB,24008,dual,0
64068,EB,24008,bike,0
64069,EB,24008,bus,0
64070,WB,24008,dual,5
64071,WB,24008,bike,3
64072,WB,24008,bus,0
64073,NB,24016,dual,0
64074,NB,24016,bike,0
64075,NB,24016,bus,0
64076,SB,24016,dual,15
64077,SB,24016,bike,6
64078,SB,24016,bus,1
64079,EB,24016,dual,84
64080,EB,24016,bike,22
64081,EB,24016,bus,101
64082,WB,24016,dual,99
64083,WB,24016,bike,69
64084,WB,24016,bus,117
64085,NB,24017,dual,0
64086,NB,24017,bike,0
64087,NB,24017,bus,0
64088,SB,24017,dual,15
64089,SB,24017,bike,6
64090,SB,24017,bus,1
64091,EB,24017,dual,84
64092,EB,24017,bike,22
64093,EB,24017,bus,101
64094,WB,24017,dual,99
64095,WB,24017,bike,69
64096,WB,24017,bus,117
64097,NB,24022,dual,0
64098,NB,24022,bike,0
64099,NB,24022,bus,0
64100,SB,24022,dual,34
64101,SB,24022,bike,0
64102,SB,24022,bus,10
64103,EB,24022,dual,65
64104,EB,24022,bike,3
64105,EB,24022,bus,17
64106,WB,24022,dual,48
64107,WB,24022,bike,3
64108,WB,24022,bus,12
64109,NB,24063,dual,2
64110,NB,24063,bike,5
64111,NB,24063,bus,3
64112,SB,24063,dual,2
64113,SB,24063,bike,3
64114,SB,24063,bus,0
64115,EB,24063,dual,44
64116,EB,24063,bike,21
64117,EB,24063,bus,112
64118,WB,24063,dual,56
64119,WB,24063,bike,16
64120,WB,24063,bus,81
64121,NB,24064,dual,2
64122,NB,24064,bike,5
64123,NB,24064,bus,3
64124,SB,24064,dual,2
64125,SB,24064,bike,3
64126,SB,24064,bus,0
64127,EB,24064,dual,44
64128,EB,24064,bike,21
64129,EB,24064,bus,112
64130,WB,24064,dual,56
64131,WB,24064,bike,16
64132,WB,24064,bus,81
64133,NB,24066,dual,10
64134,NB,24066,bike,26
64135,NB,24066,bus,0
64136,SB,24066,dual,6
64137,SB,24066,bike,4
64138,SB,24066,bus,2
64139,EB,24066,dual,61
64140,EB,24066,bike,70
64141,EB,24066,bus,63
64142,WB,24066,dual,61
64143,WB,24066,bike,90
64144,WB,24066,bus,61
64145,NB,24070,dual,0
64146,NB,24070,bike,0
64147,NB,24070,bus,0
64148,SB,24070,dual,4
64149,SB,24070,bike,0
64150,SB,24070,bus,0
64151,EB,24070,dual,50
64152,EB,24070,bike,0
64153,EB,24070,bus,6
64154,WB,24070,dual,97
64155,WB,24070,bike,5
64156,WB,24070,bus,13
64157,NB,24102,dual,40
64158,NB,24102,bike,14
64159,NB,24102,bus,0
64160,SB,24102,dual,56
64161,SB,24102,bike,15
64162,SB,24102,bus,0
64163,EB,24102,dual,5
64164,EB,24102,bike,2
64165,EB,24102,bus,0
64166,WB,24102,dual,4
64167,WB,24102,bike,3
64168,WB,24102,bus,0
64169,NB,24163,dual,57
64170,NB,24163,bike,0
64171,NB,24163,bus,1
64172,SB,24163,dual,304
64173,SB,24163,bike,0
64174,SB,24163,bus,0
64175,EB,24163,dual,103
64176,EB,24163,bike,0
64177,EB,24163,bus,0
64178,WB,24163,dual,243
64179,WB,24163,bike,0
64180,WB,24163,bus,0
64181,NB,24196,dual,85
64182,NB,24196,bike,6
64183,NB,24196,bus,5
64184,SB,24196,dual,103
64185,SB,24196,bike,2
64186,SB,24196,bus,11
64187,EB,24196,dual,0
64188,EB,24196,bike,0
64189,EB,24196,bus,0
64190,WB,24196,dual,64
64191,WB,24196,bike,0
64192,WB,24196,bus,0
64193,NB,24197,dual,78
64194,NB,24197,bike,9
64195,NB,24197,bus,12
64196,SB,24197,dual,94
64197,SB,24197,bike,9
64198,SB,24197,bus,10
64199,EB,24197,dual,0
64200,EB,24197,bike,0
64201,EB,24197,bus,0
64202,WB,24197,dual,63
64203,WB,24197,bike,0
64204,WB,24197,bus,0
64205,NB,24207,dual,89
64206,NB,24207,bike,20
64207,NB,24207,bus,55
64208,SB,24207,dual,91
64209,SB,24207,bike,42
64210,SB,24207,bus,53
64211,EB,24207,dual,0
64212,EB,24207,bike,0
64213,EB,24207,bus,0
64214,WB,24207,dual,37
64215,WB,24207,bike,4
64216,WB,24207,bus,0
64217,NB,24210,dual,5
64218,NB,24210,bike,0
64219,NB,24210,bus,0
64220,SB,24210,dual,0
64221,SB,24210,bike,0
64222,SB,24210,bus,0
64223,EB,24210,dual,44
64224,EB,24210,bike,15
64225,EB,24210,bus,32
64226,WB,24210,dual,72
64227,WB,24210,bike,2
64228,WB,24210,bus,54
64229,NB,24212,dual,18
64230,NB,24212,bike,4
64231,NB,24212,bus,0
64232,SB,24212,dual,5
64233,SB,24212,bike,1
64234,SB,24212,bus,0
64235,EB,24212,dual,153
64236,EB,24212,bike,28
64237,EB,24212,bus,6
64238,WB,24212,dual,112
64239,WB,24212,bike,21
64240,WB,24212,bus,7
64241,NB,24221,dual,4
64242,NB,24221,bike,0
64243,NB,24221,bus,0
64244,SB,24221,dual,4
64245,SB,24221,bike,0
64246,SB,24221,bus,0
64247,EB,24221,dual,21
64248,EB,24221,bike,1
64249,EB,24221,bus,0
64250,WB,24221,dual,20
64251,WB,24221,bike,5
64252,WB,24221,bus,0
64253,NB,24226,dual,3
64254,NB,24226,bike,2
64255,NB,24226,bus,0
64256,SB,24226,dual,1
64257,SB,24226,bike,3
64258,SB,24226,bus,0
64259,EB,24226,dual,31
64260,EB,24226,bike,21
64261,EB,24226,bus,55
64262,WB,24226,dual,33
64263,WB,24226,bike,24
64264,WB,24226,bus,20
64265,NB,24229,dual,36
64266,NB,24229,bike,8
64267,NB,24229,bus,15
64268,SB,24229,dual,78
64269,SB,24229,bike,4
64270,SB,24229,bus,17
64271,EB,24229,dual,0
64272,EB,24229,bike,0
64273,EB,24229,bus,0
64274,WB,24229,dual,5
64275,WB,24229,bike,1
64276,WB,24229,bus,0
64277,NB,24249,dual,75
64278,NB,24249,bike,32
64279,NB,24249,bus,11
64280,SB,24249,dual,96
64281,SB,24249,bike,18
64282,SB,24249,bus,9
64283,EB,24249,dual,5
64284,EB,24249,bike,2
64285,EB,24249,bus,0
64286,WB,24249,dual,0
64287,WB,24249,bike,0
64288,WB,24249,bus,0
64289,NB,24253,dual,3
64290,NB,24253,bike,1
64291,NB,24253,bus,0
64292,SB,24253,dual,0
64293,SB,24253,bike,0
64294,SB,24253,bus,0
64295,EB,24253,dual,9
64296,EB,24253,bike,0
64297,EB,24253,bus,0
64298,WB,24253,dual,4
64299,WB,24253,bike,1
64300,WB,24253,bus,0
64301,NB,24261,dual,55
64302,NB,24261,bike,2
64303,NB,24261,bus,0
64304,SB,24261,dual,78
64305,SB,24261,bike,0
64306,SB,24261,bus,1
64307,EB,24261,dual,11
64308,EB,24261,bike,0
64309,EB,24261,bus,0
64310,WB,24261,dual,0
64311,WB,24261,bike,0
64312,WB,24261,bus,0
64313,NB,24274,dual,0
64314,NB,24274,bike,0
64315,NB,24274,bus,0
64316,SB,24274,dual,168
64317,SB,24274,bike,0
64318,SB,24274,bus,5
64319,EB,24274,dual,178
64320,EB,24274,bike,0
64321,EB,24274,bus,54
64322,WB,24274,dual,341
64323,WB,24274,bike,10
64324,WB,24274,bus,61
64325,NB,24309,dual,49
64326,NB,24309,bike,0
64327,NB,24309,bus,5
64328,SB,24309,dual,59
64329,SB,24309,bike,3
64330,SB,24309,bus,0
64331,EB,24309,dual,264
64332,EB,24309,bike,5
64333,EB,24309,bus,55
64334,WB,24309,dual,278
64335,WB,24309,bike,2
64336,WB,24309,bus,29
64337,NB,24315,dual,26
64338,NB,24315,bike,9
64339,NB,24315,bus,7
64340,SB,24315,dual,35
64341,SB,24315,bike,11
64342,SB,24315,bus,37
64343,EB,24315,dual,0
64344,EB,24315,bike,0
64345,EB,24315,bus,0
64346,WB,24315,dual,0
64347,WB,24315,bike,0
64348,WB,24315,bus,0
64349,NB,24319,dual,0
64350,NB,24319,bike,0
64351,NB,24319,bus,0
64352,SB,24319,dual,3
64353,SB,24319,bike,0
64354,SB,24319,bus,0
64355,EB,24319,dual,414
64356,EB,24319,bike,6
64357,EB,24319,bus,39
64358,WB,24319,dual,236
64359,WB,24319,bike,11
64360,WB,24319,bus,24
64361,NB,24321,dual,95
64362,NB,24321,bike,37
64363,NB,24321,bus,19
64364,SB,24321,dual,154
64365,SB,24321,bike,42
64366,SB,24321,bus,26
64367,EB,24321,dual,1
64368,EB,24321,bike,1
64369,EB,24321,bus,0
64370,WB,24321,dual,1
64371,WB,24321,bike,0
64372,WB,24321,bus,0
64373,NB,24322,dual,65
64374,NB,24322,bike,18
64375,NB,24322,bus,12
64376,SB,24322,dual,116
64377,SB,24322,bike,25
64378,SB,24322,bus,16
64379,EB,24322,dual,0
64380,EB,24322,bike,1
64381,EB,24322,bus,0
64382,WB,24322,dual,0
64383,WB,24322,bike,0
64384,WB,24322,bus,0
64385,NB,24357,dual,2
64386,NB,24357,bike,0
64387,NB,24357,bus,0
64388,SB,24357,dual,3
64389,SB,24357,bike,1
64390,SB,24357,bus,0
64391,EB,24357,dual,117
64392,EB,24357,bike,32
64393,EB,24357,bus,65
64394,WB,24357,dual,75
64395,WB,24357,bike,40
64396,WB,24357,bus,74
64397,NB,24363,dual,37
64398,NB,24363,bike,2
64399,NB,24363,bus,0
64400,SB,24363,dual,37
64401,SB,24363,bike,9
64402,SB,24363,bus,23
64403,EB,24363,dual,8
64404,EB,24363,bike,0
64405,EB,24363,bus,0
64406,WB,24363,dual,2
64407,WB,24363,bike,0
64408,WB,24363,bus,0
64409,NB,24364,dual,116
64410,NB,24364,bike,2
64411,NB,24364,bus,16
64412,SB,24364,dual,90
64413,SB,24364,bike,0
64414,SB,24364,bus,16
64415,EB,24364,dual,1
64416,EB,24364,bike,0
64417,EB,24364,bus,0
64418,WB,24364,dual,4
64419,WB,24364,bike,6
64420,WB,24364,bus,0
64421,NB,24365,dual,102
64422,NB,24365,bike,5
64423,NB,24365,bus,17
64424,SB,24365,dual,64
64425,SB,24365,bike,1
64426,SB,24365,bus,16
64427,EB,24365,dual,0
64428,EB,24365,bike,0
64429,EB,24365,bus,0
64430,WB,24365,dual,0
64431,WB,24365,bike,0
64432,WB,24365,bus,0
64433,NB,24366,dual,77
64434,NB,24366,bike,9
64435,NB,24366,bus,17
64436,SB,24366,dual,57
64437,SB,24366,bike,1
64438,SB,24366,bus,14
64439,EB,24366,dual,12
64440,EB,24366,bike,1
64441,EB,24366,bus,0
64442,WB,24366,dual,6
64443,WB,24366,bike,15
64444,WB,24366,bus,0
64445,NB,24368,dual,57
64446,NB,24368,bike,2
64447,NB,24368,bus,19
64448,SB,24368,dual,69
64449,SB,24368,bike,0
64450,SB,24368,bus,17
64451,EB,24368,dual,1
64452,EB,24368,bike,5
64453,EB,24368,bus,0
64454,WB,24368,dual,7
64455,WB,24368,bike,5
64456,WB,24368,bus,1
64457,NB,24369,dual,88
64458,NB,24369,bike,4
64459,NB,24369,bus,22
64460,SB,24369,dual,42
64461,SB,24369,bike,2
64462,SB,24369,bus,26
64463,EB,24369,dual,1
64464,EB,24369,bike,17
64465,EB,24369,bus,1
64466,WB,24369,dual,1
64467,WB,24369,bike,1
64468,WB,24369,bus,0
64469,NB,24370,dual,329
64470,NB,24370,bike,3
64471,NB,24370,bus,146
64472,SB,24370,dual,244
64473,SB,24370,bike,0
64474,SB,24370,bus,115
64475,EB,24370,dual,0
64476,EB,24370,bike,0
64477,EB,24370,bus,0
64478,WB,24370,dual,0
64479,WB,24370,bike,25
64480,WB,24370,bus,0
64481,NB,24372,dual,362
64482,NB,24372,bike,0
64483,NB,24372,bus,5
64484,SB,24372,dual,0
64485,SB,24372,bike,0
64486,SB,24372,bus,0
64487,EB,24372,dual,118
64488,EB,24372,bike,5
64489,EB,24372,bus,1
64490,WB,24372,dual,217
64491,WB,24372,bike,6
64492,WB,24372,bus,0
64493,NB,24375,dual,7
64494,NB,24375,bike,1
64495,NB,24375,bus,0
64496,SB,24375,dual,12
64497,SB,24375,bike,1
64498,SB,24375,bus,0
64499,EB,24375,dual,218
64500,EB,24375,bike,2
64501,EB,24375,bus,16
64502,WB,24375,dual,273
64503,WB,24375,bike,2
64504,WB,24375,bus,20
64505,NB,24379,dual,46
64506,NB,24379,bike,0
64507,NB,24379,bus,0
64508,SB,24379,dual,58
64509,SB,24379,bike,0
64510,SB,24379,bus,0
64511,EB,24379,dual,1
64512,EB,24379,bike,0
64513,EB,24379,bus,0
64514,WB,24379,dual,10
64515,WB,24379,bike,0
64516,WB,24379,bus,0
64517,NB,24389,dual,8
64518,NB,24389,bike,0
64519,NB,24389,bus,0
64520,SB,24389,dual,2
64521,SB,24389,bike,0
64522,SB,24389,bus,0
64523,EB,24389,dual,68
64524,EB,24389,bike,0
64525,EB,24389,bus,39
64526,WB,24389,dual,59
64527,WB,24389,bike,4
64528,WB,24389,bus,32
64529,NB,24397,dual,37
64530,NB,24397,bike,2
64531,NB,24397,bus,5
64532,SB,24397,dual,44
64533,SB,24397,bike,3
64534,SB,24397,bus,4
64535,EB,24397,dual,0
64536,EB,24397,bike,0
64537,EB,24397,bus,0
64538,WB,24397,dual,79
64539,WB,24397,bike,0
64540,WB,24397,bus,0
64541,NB,24413,dual,0
64542,NB,24413,bike,0
64543,NB,24413,bus,0
64544,SB,24413,dual,1
64545,SB,24413,bike,0
64546,SB,24413,bus,0
64547,EB,24413,dual,83
64548,EB,24413,bike,0
64549,EB,24413,bus,28
64550,WB,24413,dual,56
64551,WB,24413,bike,4
64552,WB,24413,bus,35
64553,NB,24415,dual,3
64554,NB,24415,bike,0
64555,NB,24415,bus,0
64556,SB,24415,dual,4
64557,SB,24415,bike,1
64558,SB,24415,bus,0
64559,EB,24415,dual,7
64560,EB,24415,bike,0
64561,EB,24415,bus,0
64562,WB,24415,dual,4
64563,WB,24415,bike,1
64564,WB,24415,bus,0
64565,NB,24416,dual,10
64566,NB,24416,bike,0
64567,NB,24416,bus,0
64568,SB,24416,dual,1
64569,SB,24416,bike,0
64570,SB,24416,bus,0
64571,EB,24416,dual,76
64572,EB,24416,bike,1
64573,EB,24416,bus,15
64574,WB,24416,dual,120
64575,WB,24416,bike,2
64576,WB,24416,bus,20
64577,NB,24424,dual,118
64578,NB,24424,bike,2
64579,NB,24424,bus,13
64580,SB,24424,dual,87
64581,SB,24424,bike,9
64582,SB,24424,bus,16
64583,EB,24424,dual,0
64584,EB,24424,bike,0
64585,EB,24424,bus,0
64586,WB,24424,dual,6
64587,WB,24424,bike,2
64588,WB,24424,bus,0
64589,NB,24429,dual,8
64590,NB,24429,bike,4
64591,NB,24429,bus,0
64592,SB,24429,dual,6
64593,SB,24429,bike,1
64594,SB,24429,bus,0
64595,EB,24429,dual,49
64596,EB,24429,bike,7
64597,EB,24429,bus,0
64598,WB,24429,dual,48
64599,WB,24429,bike,3
64600,WB,24429,bus,0
64601,NB,24438,dual,2
64602,NB,24438,bike,0
64603,NB,24438,bus,0
64604,SB,24438,dual,0
64605,SB,24438,bike,0
64606,SB,24438,bus,0
64607,EB,24438,dual,375
64608,EB,24438,bike,8
64609,EB,24438,bus,53
64610,WB,24438,dual,357
64611,WB,24438,bike,4
64612,WB,24438,bus,58
64613,NB,24454,dual,3
64614,NB,24454,bike,1
64615,NB,24454,bus,0
64616,SB,24454,dual,6
64617,SB,24454,bike,0
